gene_id,gene_symbol,disease_id,association_type
3123,HLA-DRB1,OMIM:126200,POLYGENIC
3119,HLA-DQB1,OMIM:126200,POLYGENIC
4512,MT-CO1,OMIM:500008,MENDELIAN
4574,MT-TS1,OMIM:500008,MENDELIAN
4549,MT-RNR1,OMIM:500008,MENDELIAN
23141,ANKLE2,OMIM:616681,MENDELIAN
4099,MAG,OMIM:616680,MENDELIAN
29925,GMPPB,OMIM:615350,MENDELIAN
57468,SLC12A5,OMIM:616685,POLYGENIC
6331,SCN5A,OMIM:614022,MENDELIAN
6834,SURF1,OMIM:616684,MENDELIAN
5723,PSPH,OMIM:614023,MENDELIAN
55823,VPS11,OMIM:616683,MENDELIAN
29925,GMPPB,OMIM:615351,MENDELIAN
9524,TECR,OMIM:614020,MENDELIAN
2132,EXT2,OMIM:616682,MENDELIAN
29925,GMPPB,OMIM:615352,MENDELIAN
253017,TECRL,OMIM:614021,MENDELIAN
3783,KCNN4,OMIM:616689,MENDELIAN
22880,MORC2,OMIM:616688,MENDELIAN
23418,CRB1,OMIM:172870,MENDELIAN
7415,VCP,OMIM:616687,MENDELIAN
6016,RIT1,OMIM:615355,MENDELIAN
8858,PROZ,OMIM:614024,MENDELIAN
60684,TRAPPC11,OMIM:615356,MENDELIAN
3990,LIPC,OMIM:614025,MENDELIAN
19,ABCA1,OMIM:205400,MENDELIAN
345,APOC3,OMIM:614028,MENDELIAN
4254,KITLG,OMIM:145250,MENDELIAN
3891,KRT85,OMIM:602032,MENDELIAN
4159,MC3R,OMIM:602025,POLYGENIC
7849,PAX8,OMIM:218700,MENDELIAN
617,BCS1L,OMIM:603358,MENDELIAN
392255,GDF6,OMIM:615360,MENDELIAN
2767,GNA11,OMIM:615361,MENDELIAN
3029,HAGH,OMIM:614033,MENDELIAN
3162,HMOX1,OMIM:614034,MENDELIAN
8722,CTSF,OMIM:615362,MENDELIAN
2099,ESR1,OMIM:615363,MENDELIAN
1785,DNM2,OMIM:615368,MENDELIAN
4056,LTC4S,OMIM:614037,MENDELIAN
1106,CHD2,OMIM:615369,MENDELIAN
2624,GATA2,OMIM:614038,MENDELIAN
23562,CLDN14,OMIM:614035,MENDELIAN
4254,KITLG,OMIM:616697,MENDELIAN
10381,TUBB3,OMIM:614039,MENDELIAN
140803,TRPM6,OMIM:602014,MENDELIAN
83959,SLC4A11,OMIM:217400,MENDELIAN
60482,SLC5A7,OMIM:158580,MENDELIAN
196527,ANO6,OMIM:262890,MENDELIAN
57449,PLEKHG5,OMIM:615376,MENDELIAN
63976,PRDM16,OMIM:615373,MENDELIAN
59,ACTA2,OMIM:614042,MENDELIAN
9364,RAB28,OMIM:615374,MENDELIAN
2702,GJA5,OMIM:614049,MENDELIAN
6324,SCN1B,OMIM:615377,MENDELIAN
6327,SCN2B,OMIM:615378,MENDELIAN
1302,COL11A2,OMIM:184840,MENDELIAN
203286,ANKS6,OMIM:615382,MENDELIAN
54968,TMEM70,OMIM:614052,MENDELIAN
5424,POLD1,OMIM:615381,MENDELIAN
10060,ABCC9,OMIM:614050,MENDELIAN
6712,SPTBN2,OMIM:615386,MENDELIAN
39,ACAT2,OMIM:614055,MENDELIAN
28755,TRAC,OMIM:615387,MENDELIAN
514,ATP5F1E,OMIM:614053,MENDELIAN
269,AMHR2,OMIM:261550,MENDELIAN
268,AMH,OMIM:261550,MENDELIAN
3848,KRT1,OMIM:146590,MENDELIAN
22891,ZNF365,OMIM:605990,POLYGENIC
339983,ASPNAT,OMIM:614063,MENDELIAN
54880,BCOR,OMIM:309800,MENDELIAN
8260,NAA10,OMIM:309800,MENDELIAN
79583,TMEM231,OMIM:615397,MENDELIAN
10717,AP4B1,OMIM:614066,MENDELIAN
54539,NDUFB11,OMIM:309801,MENDELIAN
3052,HCCS,OMIM:309801,MENDELIAN
1349,COX7B,OMIM:309801,MENDELIAN
51604,PIGT,OMIM:615398,MENDELIAN
11154,AP4S1,OMIM:614067,MENDELIAN
65080,MRPL44,OMIM:615395,MENDELIAN
4607,MYBPC3,OMIM:615396,MENDELIAN
2318,FLNC,OMIM:614065,MENDELIAN
51604,PIGT,OMIM:615399,MENDELIAN
9841,ZBTB24,OMIM:614069,MENDELIAN
2592,GALT,OMIM:230400,MENDELIAN
8517,IKBKG,OMIM:301081,MENDELIAN
54440,SASH3,OMIM:301082,MENDELIAN
2623,GATA1,OMIM:301083,MENDELIAN
1180,CLCN1,OMIM:255700,MENDELIAN
285362,SUMF1,OMIM:272200,MENDELIAN
51284,TLR7,OMIM:301080,MENDELIAN
10758,TRAF3IP2,OMIM:614070,POLYGENIC
6756,SSX1,OMIM:301099,MENDELIAN
89781,HPS4,OMIM:614073,MENDELIAN
7547,ZIC3,OMIM:314390,MENDELIAN
11234,HPS5,OMIM:614074,MENDELIAN
84343,HPS3,OMIM:614072,MENDELIAN
11178,LZTS1,OMIM:133239,MENDELIAN
7048,TGFBR2,OMIM:133239,MENDELIAN
1630,DCC,OMIM:133239,MENDELIAN
6049,RNF6,OMIM:133239,MENDELIAN
51741,WWOX,OMIM:133239,MENDELIAN
388552,BLOC1S3,OMIM:614077,MENDELIAN
54928,BPNT2,OMIM:614078,MENDELIAN
79803,HPS6,OMIM:614075,MENDELIAN
84062,DTNBP1,OMIM:614076,MENDELIAN
51267,CLEC1A,OMIM:614079,POLYGENIC
64581,CLEC7A,OMIM:614079,POLYGENIC
6121,RPE65,OMIM:204100,MENDELIAN
9338,TCEAL1,OMIM:301094,MENDELIAN
2258,FGF13,OMIM:301095,MENDELIAN
2035,EPB41,OMIM:611804,MENDELIAN
2556,GABRA3,OMIM:301091,MENDELIAN
9968,MED12,OMIM:301068,MENDELIAN
7439,BEST1,OMIM:611809,MENDELIAN
2651,GCNT2,OMIM:116700,MENDELIAN
23556,PIGN,OMIM:614080,MENDELIAN
3240,HP,OMIM:614081,MENDELIAN
7030,TFE3,OMIM:301066,MENDELIAN
2189,FANCG,OMIM:614082,MENDELIAN
55120,FANCL,OMIM:614083,MENDELIAN
4624,MYH6,OMIM:614089,MENDELIAN
3815,KIT,OMIM:172800,MENDELIAN
9496,TBX4,OMIM:147891,MENDELIAN
9075,CLDN2,OMIM:301060,MENDELIAN
54361,WNT4,OMIM:611812,MENDELIAN
3756,KCNH1,OMIM:611816,MENDELIAN
6330,SCN4B,OMIM:611819,MENDELIAN
51311,TLR8,OMIM:301078,MENDELIAN
859,CAV3,OMIM:611818,MENDELIAN
5083,PAX9,OMIM:604625,MENDELIAN
57539,WDR35,OMIM:614091,MENDELIAN
2000,ELF4,OMIM:301074,MENDELIAN
23676,SMPX,OMIM:301075,MENDELIAN
81704,DOCK8,OMIM:243700,MENDELIAN
2742,GLRA2,OMIM:301076,MENDELIAN
4624,MYH6,OMIM:614090,POLYGENIC
93953,GCNA,OMIM:301077,MENDELIAN
57505,AARS2,OMIM:614096,MENDELIAN
112752,IFT43,OMIM:614099,MENDELIAN
847,CAT,OMIM:614097,MENDELIAN
3763,KCNJ6,OMIM:614098,MENDELIAN
120766137,HRURF,OMIM:146550,MENDELIAN
10142,AKAP9,OMIM:611820,MENDELIAN
2157,F8,OMIM:301071,MENDELIAN
5277,PIGA,OMIM:301072,MENDELIAN
157570,ESCO2,OMIM:216100,MENDELIAN
8288,EPX,OMIM:261500,MENDELIAN
4143,MAT1A,OMIM:250850,MENDELIAN
871,SERPINH1,OMIM:610504,POLYGENIC
10102,TSFM,OMIM:610505,MENDELIAN
27235,COQ2,OMIM:146500,POLYGENIC
3786,KCNQ3,OMIM:121201,MENDELIAN
8462,KLF11,OMIM:610508,MENDELIAN
3785,KCNQ2,OMIM:121200,MENDELIAN
4125,MAN2B1,OMIM:248500,MENDELIAN
2707,GJB3,OMIM:133200,MENDELIAN
1041,CDSN,OMIM:146520,MENDELIAN
57096,RPGRIP1,OMIM:608194,MENDELIAN
3158,HMGCS2,OMIM:605911,MENDELIAN
4126,MANBA,OMIM:248510,MENDELIAN
2532,ACKR1,OMIM:611862,MENDELIAN
84668,HYCC1,OMIM:610532,MENDELIAN
23301,EHBP1,OMIM:611868,POLYGENIC
9343,EFTUD2,OMIM:610536,MENDELIAN
1180,CLCN1,OMIM:160800,MENDELIAN
4089,SMAD4,OMIM:175050,MENDELIAN
5660,PSAP,OMIM:610539,MENDELIAN
6690,SPINK1,OMIM:608189,MENDELIAN
2737,GLI3,OMIM:146510,MENDELIAN
650,BMP2,OMIM:235200,POLYGENIC
3077,HFE,OMIM:235200,MENDELIAN
9791,PTDSS1,OMIM:151050,MENDELIAN
647219,ASCL5,OMIM:187000,MENDELIAN
65018,PINK1,OMIM:605909,MENDELIAN
145173,B3GLCT,OMIM:261540,MENDELIAN
2673,GFPT1,OMIM:610542,MENDELIAN
775,CACNA1C,OMIM:611875,MENDELIAN
783,CACNB2,OMIM:611876,MENDELIAN
7134,TNNC1,OMIM:611879,MENDELIAN
7168,TPM1,OMIM:611878,MENDELIAN
3643,INSR,OMIM:610549,MENDELIAN
57623,ZFAT,OMIM:608175,POLYGENIC
7038,TG,OMIM:608175,POLYGENIC
7137,TNNI3,OMIM:611880,MENDELIAN
201625,DNAH12,OMIM:621209,MENDELIAN
226,ALDOA,OMIM:611881,MENDELIAN
81622,UNC93B1,OMIM:610551,POLYGENIC
5961,PRPH2,OMIM:608161,MENDELIAN
8701,DNAH11,OMIM:611884,MENDELIAN
9330,GTF3C3,OMIM:621201,MENDELIAN
5345,SERPINF2,OMIM:262850,MENDELIAN
2733,GLE1,OMIM:611890,MENDELIAN
283,ANG,OMIM:611895,MENDELIAN
3295,HSD17B4,OMIM:261515,MENDELIAN
1471,CST3,OMIM:621214,MENDELIAN
695,BTK,OMIM:307200,MENDELIAN
54856,GON4L,OMIM:621212,MENDELIAN
389434,IYD,OMIM:274800,MENDELIAN
7277,TUBA4A,OMIM:621226,MENDELIAN
3708,ITPR1,OMIM:206700,MENDELIAN
7277,TUBA4A,OMIM:621225,MENDELIAN
51176,LEF1,OMIM:621224,MENDELIAN
10025,MED16,OMIM:621220,MENDELIAN
64327,LMBR1,OMIM:200500,MENDELIAN
7172,TPMT,OMIM:610460,POLYGENIC
2316,FLNA,OMIM:314400,MENDELIAN
324,APC,OMIM:175100,MENDELIAN
701,BUB1B,OMIM:176430,MENDELIAN
4867,NPHP1,OMIM:609583,MENDELIAN
4576,MT-TT,OMIM:556500,POLYGENIC
2261,FGFR3,OMIM:610474,MENDELIAN
50940,PDE11A,OMIM:610475,MENDELIAN
89953,KLC4,OMIM:621129,MENDELIAN
1824,DSC2,OMIM:610476,MENDELIAN
93589,CACNA2D4,OMIM:610478,MENDELIAN
144535,CFAP54,OMIM:621125,MENDELIAN
2263,FGFR2,OMIM:609579,MENDELIAN
144535,CFAP54,OMIM:621124,MENDELIAN
84811,BUD13,OMIM:621123,MENDELIAN
8541,PPFIA3,OMIM:621122,MENDELIAN
1146,CHRNG,OMIM:265000,MENDELIAN
57492,ARID1B,OMIM:135900,MENDELIAN
7084,TK2,OMIM:609560,MENDELIAN
3973,LHCGR,OMIM:176410,MENDELIAN
5573,PRKAR1A,OMIM:610489,MENDELIAN
9639,ARHGEF10,OMIM:608236,MENDELIAN
613,BCR,OMIM:608232,MENDELIAN
25,ABL1,OMIM:608232,MENDELIAN
8546,AP3B1,OMIM:608233,MENDELIAN
9913,SUPT7L,OMIM:621130,MENDELIAN
23324,MAN2B2,OMIM:621140,MENDELIAN
6899,TBX1,OMIM:188400,MENDELIAN
2720,GLB1,OMIM:253010,MENDELIAN
51021,MRPS16,OMIM:610498,MENDELIAN
86614,HSFY1,OMIM:415000,MENDELIAN
9084,VCY,OMIM:415000,MENDELIAN
8287,USP9Y,OMIM:415000,MENDELIAN
9082,XKRY,OMIM:415000,MENDELIAN
9083,BPY2,OMIM:415000,MENDELIAN
140032,RPS4Y2,OMIM:415000,MENDELIAN
8284,KDM5D,OMIM:415000,MENDELIAN
442862,PRY2,OMIM:415000,MENDELIAN
57055,DAZ2,OMIM:415000,MENDELIAN
57054,DAZ3,OMIM:415000,MENDELIAN
1617,DAZ1,OMIM:415000,MENDELIAN
8653,DDX3Y,OMIM:415000,MENDELIAN
9081,PRY,OMIM:415000,MENDELIAN
5940,RBMY1A1,OMIM:415000,MENDELIAN
9085,CDY1,OMIM:415000,MENDELIAN
9426,CDY2A,OMIM:415000,MENDELIAN
221496,LEMD2,OMIM:212500,MENDELIAN
22953,P2RX2,OMIM:608224,MENDELIAN
6911,TBX6,OMIM:122600,MENDELIAN
84976,DISP1,OMIM:621143,MENDELIAN
83552,MFRP,OMIM:609549,MENDELIAN
1727,CYB5R3,OMIM:250800,MENDELIAN
2652,OPN1MW,OMIM:303700,MENDELIAN
5956,OPN1LW,OMIM:303700,MENDELIAN
7498,XDH,OMIM:278300,MENDELIAN
55165,CEP55,OMIM:236500,MENDELIAN
64837,KLC2,OMIM:609541,MENDELIAN
1280,COL2A1,OMIM:108300,MENDELIAN
51490,SPOUT1,OMIM:621154,MENDELIAN
283635,FAM177A1,OMIM:621152,MENDELIAN
83743,GRWD1,OMIM:621160,MENDELIAN
78989,COLEC11,OMIM:265050,MENDELIAN
3208,HPCA,OMIM:224500,MENDELIAN
727,C5,OMIM:609536,MENDELIAN
4306,NR3C2,OMIM:177735,MENDELIAN
9568,GABBR2,OMIM:617903,MENDELIAN
84634,KISS1R,OMIM:176400,MENDELIAN
29110,TBK1,OMIM:617900,POLYGENIC
2056,EPO,OMIM:617907,MENDELIAN
5880,RAC2,OMIM:608203,MENDELIAN
3887,KRT81,OMIM:621169,MENDELIAN
1557,CYP2C19,OMIM:609535,MENDELIAN
1234,CCR5,OMIM:609532,POLYGENIC
282617,IFNL3,OMIM:609532,POLYGENIC
3458,IFNG,OMIM:609532,POLYGENIC
9568,GABBR2,OMIM:617904,MENDELIAN
65217,PCDH15,OMIM:609533,MENDELIAN
9742,IFT140,OMIM:621164,POLYGENIC
23495,TNFRSF13B,OMIM:609529,MENDELIAN
3889,KRT83,OMIM:621170,MENDELIAN
9342,SNAP29,OMIM:609528,MENDELIAN
10743,RAI1,OMIM:182290,MENDELIAN
9928,KIF14,OMIM:617914,MENDELIAN
50628,GEMIN4,OMIM:617913,MENDELIAN
140628,GATA5,OMIM:617912,MENDELIAN
2056,EPO,OMIM:617911,MENDELIAN
1384,CRAT,OMIM:617917,MENDELIAN
2318,FLNC,OMIM:609524,MENDELIAN
4640,MYO1A,OMIM:621179,MENDELIAN
85021,REPS1,OMIM:617916,MENDELIAN
4990,SIX6,OMIM:212550,MENDELIAN
1487,CTBP1,OMIM:617915,MENDELIAN
2487,FRZB,OMIM:165720,POLYGENIC
26263,FBXO22,OMIM:621184,MENDELIAN
89795,NAV3,OMIM:621182,MENDELIAN
9742,IFT140,OMIM:621180,MENDELIAN
80067,DCAF17,OMIM:241080,MENDELIAN
5781,PTPN11,OMIM:151100,MENDELIAN
3798,KIF5A,OMIM:617921,POLYGENIC
10457,GPNMB,OMIM:617920,MENDELIAN
27152,INTU,OMIM:617925,MENDELIAN
22858,CILK1,OMIM:617924,POLYGENIC
113457,TUBA3D,OMIM:617928,MENDELIAN
55081,IFT57,OMIM:617927,MENDELIAN
27152,INTU,OMIM:617926,MENDELIAN
6310,ATXN1,OMIM:164400,MENDELIAN
5527,PPP2R5C,OMIM:621185,MENDELIAN
27257,LSM1,OMIM:621193,MENDELIAN
7051,TGM1,OMIM:242300,MENDELIAN
154810,AMOTL1,OMIM:621192,MENDELIAN
1280,COL2A1,OMIM:609508,MENDELIAN
51690,LSM7,OMIM:621191,MENDELIAN
2010,EMD,OMIM:301163,MENDELIAN
23096,IQSEC2,OMIM:301164,MENDELIAN
7276,TTR,OMIM:115430,MENDELIAN
590,BCHE,OMIM:617936,MENDELIAN
6328,SCN3A,OMIM:617935,MENDELIAN
5832,ALDH18A1,OMIM:616603,MENDELIAN
53616,ADAM22,OMIM:617933,MENDELIAN
7545,ZIC1,OMIM:616602,MENDELIAN
6328,SCN3A,OMIM:617938,MENDELIAN
114971,PTPMT1,OMIM:621199,MENDELIAN
6833,ABCC8,OMIM:621196,MENDELIAN
5925,RB1,OMIM:182280,MENDELIAN
7439,BEST1,OMIM:153700,MENDELIAN
79631,EFL1,OMIM:617941,MENDELIAN
6710,SPTB,OMIM:617948,MENDELIAN
5190,PEX6,OMIM:616617,MENDELIAN
64135,IFIH1,OMIM:182250,MENDELIAN
10479,SLC9A6,OMIM:301142,MENDELIAN
3043,HBB,OMIM:141749,MENDELIAN
3047,HBG1,OMIM:141749,MENDELIAN
3048,HBG2,OMIM:141749,MENDELIAN
51116,MRPS2,OMIM:617950,MENDELIAN
3421,IDH3G,OMIM:301148,MENDELIAN
9512,PMPCB,OMIM:617954,MENDELIAN
6097,RORC,OMIM:616622,MENDELIAN
55603,TENT5A,OMIM:617952,MENDELIAN
2058,EPRS1,OMIM:617951,MENDELIAN
50833,TAS2R16,OMIM:617956,MENDELIAN
3035,HARS1,OMIM:616625,MENDELIAN
1063,CENPF,OMIM:243605,MENDELIAN
26146,IFT54,OMIM:616629,MENDELIAN
2978,GUCA1A,OMIM:602093,MENDELIAN
79846,CFAP69,OMIM:617959,MENDELIAN
10083,USH1C,OMIM:602092,MENDELIAN
80208,SPG11,OMIM:602099,MENDELIAN
1292,COL6A2,OMIM:255600,MENDELIAN
84168,ANTXR1,OMIM:602089,POLYGENIC
2324,FLT4,OMIM:602089,MENDELIAN
3791,KDR,OMIM:602089,MENDELIAN
1757,SARDH,OMIM:268900,MENDELIAN
80705,TSGA10,OMIM:617961,MENDELIAN
56154,TEX15,OMIM:617960,MENDELIAN
122481,AK7,OMIM:617965,MENDELIAN
54664,TMEM106B,OMIM:617964,MENDELIAN
427,ASAH1,OMIM:228000,MENDELIAN
1729,DIAPH1,OMIM:616632,MENDELIAN
23395,LARS2,OMIM:615300,MENDELIAN
2224,FDPS,OMIM:616631,MENDELIAN
2475,MTOR,OMIM:616638,MENDELIAN
8792,TNFRSF11A,OMIM:602080,POLYGENIC
124997,WDR81,OMIM:617967,MENDELIAN
6773,STAT2,OMIM:616636,MENDELIAN
65217,PCDH15,OMIM:602083,MENDELIAN
7045,TGFBI,OMIM:602082,MENDELIAN
93986,FOXP2,OMIM:602081,MENDELIAN
27130,INVS,OMIM:602088,MENDELIAN
8820,HESX1,OMIM:182230,MENDELIAN
2328,FMO3,OMIM:602079,MENDELIAN
401,PHOX2A,OMIM:602078,MENDELIAN
367,AR,OMIM:301120,POLYGENIC
3043,HBB,OMIM:617971,MENDELIAN
56978,PRDM8,OMIM:616640,MENDELIAN
57187,THOC2,OMIM:301127,MENDELIAN
6006,RHCE,OMIM:617970,MENDELIAN
10815,CPLX1,OMIM:617976,MENDELIAN
57468,SLC12A5,OMIM:616645,MENDELIAN
6938,TCF12,OMIM:615314,MENDELIAN
2588,GALNS,OMIM:253000,MENDELIAN
55325,UFSP2,OMIM:617974,MENDELIAN
55366,LGR4,OMIM:615311,POLYGENIC
3039,HBA1,OMIM:617973,MENDELIAN
6710,SPTB,OMIM:616649,MENDELIAN
3704,ITPA,OMIM:616647,MENDELIAN
56270,WDR45B,OMIM:617977,MENDELIAN
79783,SUGCT,OMIM:231690,MENDELIAN
207063,DHRSX,OMIM:301133,MENDELIAN
26576,SRPK3,OMIM:301134,MENDELIAN
8233,ZRSR2,OMIM:301132,MENDELIAN
9918,NCAPD2,OMIM:617983,MENDELIAN
5931,RBBP7,OMIM:301137,MENDELIAN
54870,QRICH1,OMIM:617982,MENDELIAN
100151683,RNU4ATAC,OMIM:616651,MENDELIAN
3039,HBA1,OMIM:617981,MENDELIAN
3040,HBA2,OMIM:617981,MENDELIAN
4157,MC1R,OMIM:266300,POLYGENIC
3043,HBB,OMIM:617980,MENDELIAN
23397,NCAPH,OMIM:617985,MENDELIAN
79867,TCTN2,OMIM:616654,MENDELIAN
23310,NCAPD3,OMIM:617984,MENDELIAN
57511,COG6,OMIM:615328,MENDELIAN
54676,GTPBP2,OMIM:617988,MENDELIAN
6509,SLC1A4,OMIM:616657,MENDELIAN
23509,POFUT1,OMIM:615327,MENDELIAN
26353,HSPB8,OMIM:158590,MENDELIAN
112476,PRRT2,OMIM:602066,MENDELIAN
83844,USP26,OMIM:301101,MENDELIAN
5296,PIK3R2,OMIM:603387,MENDELIAN
3284,HSD3B2,OMIM:201810,MENDELIAN
6497,SKI,OMIM:182212,MENDELIAN
1736,DKC1,OMIM:301108,MENDELIAN
139818,DOCK11,OMIM:301109,MENDELIAN
9365,KL,OMIM:617994,MENDELIAN
8074,FGF23,OMIM:617993,MENDELIAN
182,JAG1,OMIM:617992,MENDELIAN
54967,CT55,OMIM:301106,MENDELIAN
55023,PHIP,OMIM:617991,MENDELIAN
200205,IBA57,OMIM:615330,MENDELIAN
84631,SLITRK2,OMIM:301107,MENDELIAN
494551,WEE2,OMIM:617996,MENDELIAN
3615,IMPDH2,OMIM:617995,MENDELIAN
8815,BANF1,OMIM:614008,MENDELIAN
6915,TBXA2R,OMIM:614009,POLYGENIC
3455,IFNAR2,OMIM:616669,MENDELIAN
80208,SPG11,OMIM:616668,MENDELIAN
57465,TBC1D24,OMIM:615338,MENDELIAN
51422,PRKAG2,OMIM:194200,MENDELIAN
103,ADAR,OMIM:127400,MENDELIAN
136371,ASB10,OMIM:603383,MENDELIAN
2639,GCDH,OMIM:231670,MENDELIAN
9203,ZMYM3,OMIM:301111,MENDELIAN
139886,SPIN4,OMIM:301114,MENDELIAN
29071,C1GALT1C1,OMIM:301110,MENDELIAN
1538,CYLC1,OMIM:301119,POLYGENIC
4093,SMAD9,OMIM:615342,MENDELIAN
28985,MCTS1,OMIM:301115,MENDELIAN
857,CAV1,OMIM:615343,MENDELIAN
1478,CSTF2,OMIM:301116,MENDELIAN
79587,CARS2,OMIM:616672,MENDELIAN
7543,ZFX,OMIM:301118,MENDELIAN
7681,MKRN3,OMIM:615346,MENDELIAN
3777,KCNK3,OMIM:615344,MENDELIAN
54820,NDE1,OMIM:614019,MENDELIAN
131377,KLHL40,OMIM:615348,MENDELIAN
83544,DNAL1,OMIM:614017,MENDELIAN
126792,B3GALT6,OMIM:615349,MENDELIAN
9570,GOSR2,OMIM:614018,MENDELIAN
2108,ETFA,OMIM:231680,MENDELIAN
2109,ETFB,OMIM:231680,MENDELIAN
2110,ETFDH,OMIM:231680,MENDELIAN
7253,TSHR,OMIM:603373,MENDELIAN
285489,DOK7,OMIM:254300,MENDELIAN
2582,GALE,OMIM:230350,MENDELIAN
1145,CHRNE,OMIM:608931,MENDELIAN
2673,GFPT1,OMIM:608931,MENDELIAN
4593,MUSK,OMIM:608931,MENDELIAN
8456,FOXN1,OMIM:242700,MENDELIAN
3858,KRT10,OMIM:607602,MENDELIAN
161582,DNAAF4,OMIM:127700,POLYGENIC
7299,TYR,OMIM:203100,MENDELIAN
1134,CHRNA1,OMIM:608930,MENDELIAN
5781,PTPN11,OMIM:156250,MENDELIAN
1421,CRYGD,OMIM:115700,MENDELIAN
477,ATP1A2,OMIM:619605,MENDELIAN
478,ATP1A3,OMIM:619606,MENDELIAN
146845,CFAP52,OMIM:619607,MENDELIAN
25790,CFAP45,OMIM:619608,MENDELIAN
477,ATP1A2,OMIM:619602,MENDELIAN
1161,ERCC8,OMIM:216400,MENDELIAN
79693,YRDC,OMIM:619609,MENDELIAN
1896,EDA,OMIM:305100,MENDELIAN
653509,SFTPA1,OMIM:619611,MENDELIAN
79029,AFG2B,OMIM:619616,MENDELIAN
51308,REEP2,OMIM:620606,MENDELIAN
6573,SLC19A1,OMIM:620603,MENDELIAN
54543,TOMM7,OMIM:620601,MENDELIAN
2078,ERG,OMIM:620602,MENDELIAN
55366,LGR4,OMIM:619613,MENDELIAN
80201,HKDC1,OMIM:619614,MENDELIAN
79029,AFG2B,OMIM:619615,MENDELIAN
7010,TEK,OMIM:600195,MENDELIAN
5191,PEX7,OMIM:215100,MENDELIAN
1565,CYP2D6,OMIM:608902,POLYGENIC
5297,PI4KA,OMIM:619621,MENDELIAN
64121,RRAGC,OMIM:620609,MENDELIAN
9997,SCO2,OMIM:608908,MENDELIAN
547,KIF1A,OMIM:620607,MENDELIAN
10347,ABCA7,OMIM:608907,POLYGENIC
1111,CHEK1,OMIM:620610,MENDELIAN
59341,TRPV4,OMIM:600175,MENDELIAN
30009,TBX21,OMIM:619630,MENDELIAN
1770,DNAH9,OMIM:618300,MENDELIAN
29775,CARD10,OMIM:619632,MENDELIAN
55621,TRMT1,OMIM:618302,MENDELIAN
6905,TBCE,OMIM:241410,MENDELIAN
5593,PRKG2,OMIM:619638,MENDELIAN
399,RHOH,OMIM:618307,MENDELIAN
9354,UBE4A,OMIM:619639,MENDELIAN
3574,IL7,OMIM:618309,MENDELIAN
5593,PRKG2,OMIM:619636,MENDELIAN
55823,VPS11,OMIM:619637,MENDELIAN
6606,SMN1,OMIM:253400,MENDELIAN
6607,SMN2,OMIM:253400,POLYGENIC
3507,IGHM,OMIM:601495,MENDELIAN
745,MYRF,OMIM:600165,MENDELIAN
54828,BCAS3,OMIM:619641,MENDELIAN
6141,RPL18,OMIM:618310,MENDELIAN
431705,ASTL,OMIM:619643,MENDELIAN
57169,ZNFX1,OMIM:619644,MENDELIAN
6210,RPS15A,OMIM:618313,MENDELIAN
51102,MECR,OMIM:620629,MENDELIAN
23187,PHLDB1,OMIM:620639,MENDELIAN
4076,CAPRIN1,OMIM:620636,MENDELIAN
145645,TERB2,OMIM:619645,MENDELIAN
476,ATP1A1,OMIM:618314,MENDELIAN
2314,FLII,OMIM:620635,MENDELIAN
283847,TERB1,OMIM:619646,MENDELIAN
55072,RNF31,OMIM:620632,MENDELIAN
111,ADCY5,OMIM:619647,MENDELIAN
9772,TMEM94,OMIM:618316,MENDELIAN
79971,WLS,OMIM:619648,MENDELIAN
57462,MYORG,OMIM:618317,MENDELIAN
11155,LDB3,OMIM:601493,MENDELIAN
56652,TWNK,OMIM:271245,MENDELIAN
7139,TNNT2,OMIM:601494,MENDELIAN
50964,SOST,OMIM:239100,MENDELIAN
3373,HYAL1,OMIM:601492,MENDELIAN
1910,EDNRB,OMIM:600155,POLYGENIC
8915,BCL10,OMIM:156240,POLYGENIC
7490,WT1,OMIM:156240,MENDELIAN
3930,LBR,OMIM:215140,MENDELIAN
5966,REL,OMIM:619652,MENDELIAN
55739,NAXD,OMIM:618321,MENDELIAN
7143,TNR,OMIM:619653,MENDELIAN
6843,VAMP1,OMIM:618323,MENDELIAN
197258,FCSK,OMIM:618324,MENDELIAN
6329,SCN4A,OMIM:170500,MENDELIAN
111,ADCY5,OMIM:619651,MENDELIAN
125988,MICOS13,OMIM:618329,MENDELIAN
6240,RRM1,OMIM:620647,MENDELIAN
84168,ANTXR1,OMIM:230740,MENDELIAN
4087,SMAD2,OMIM:619656,MENDELIAN
23499,MACF1,OMIM:618325,MENDELIAN
54148,MRPL39,OMIM:620646,MENDELIAN
4087,SMAD2,OMIM:619657,MENDELIAN
54532,USP53,OMIM:619658,MENDELIAN
2744,GLS,OMIM:618328,MENDELIAN
4733,DRG1,OMIM:620641,MENDELIAN
79645,CLXN,OMIM:620642,MENDELIAN
84100,ARL6,OMIM:600151,MENDELIAN
81839,VANGL1,OMIM:600145,MENDELIAN
5654,HTRA1,OMIM:600142,MENDELIAN
2055,CLN8,OMIM:600143,MENDELIAN
1536,CYBB,OMIM:306400,MENDELIAN
1387,CREBBP,OMIM:618332,MENDELIAN
2033,EP300,OMIM:618333,MENDELIAN
23514,SPIDR,OMIM:619665,MENDELIAN
11231,SEC63,OMIM:617004,MENDELIAN
16,AARS1,OMIM:619661,MENDELIAN
1523,CUX1,OMIM:618330,MENDELIAN
113220,KIF12,OMIM:619662,MENDELIAN
51693,TRAPPC2L,OMIM:618331,MENDELIAN
